participant,target_object,target_object_position,target_type,pretrial_text,setSize,response,rt,correct,face,race,condition_name,block_order,gridCheck,mouseRT,mouseCorr,Tnum_position,Dnum_position,Dnum2_position,Dnum3_position,rt2,rt3,rt4,number_timeouts,over_timeouts,number_errors,mouse_number_errors,Dstim_1_image,Dstim_1_position,Dstim_2_image,Dstim_2_position,Dstim_3_image,Dstim_3_position,Dstim_4_image,Dstim_4_position,Dstim_5_image,Dstim_5_position,Dstim_6_image,Dstim_6_position,Dstim_7_image,Dstim_7_position,Dstim_8_image,Dstim_8_position,Dstim_9_image,Dstim_9_position,Dstim_10_image,Dstim_10_position,Dstim_11_image,Dstim_11_position,Dstim_12_image,Dstim_12_position,Dstim_13_image,Dstim_13_position,Dstim_14_image,Dstim_14_position,Dstim_15_image,Dstim_15_position,Dstim_16_image,Dstim_16_position,Dstim_17_image,Dstim_17_position,Dstim_18_image,Dstim_18_position,Dstim_19_image,Dstim_19_position
10467,Flashlight_2,[15.   -1.72],nongun,Gun or Flashlight,20.0,p,1451.0,True,WM-208,white,RaceB2,0.0,1.0,,,[-8.  0.],[3. 0.],[8. 0.],[-3.  0.],1451.0,1451.0,1451.0,0,0,0,0,toyhorse_4,[  3.   -12.04],headphone_16,[ 9.   -5.16],bonzai_14,[ 9.   -1.72],turtle_9,[ 9.  -8.6],makeupcompact_7,[21.    5.16],meat_13,[15.   12.04],golfball_13,[3.   5.16],baseballcards_16,[21.   8.6],pizza_16,[9.  8.6],suitcase_7,[-9.   12.04],roadsign_16,[-15.    12.04],christmasstocking_14,[-9.    5.16],licenseplate_9,[-3.   12.04],tree_13,[-9.   8.6],decorativescreen_8,[-15.    -1.72],tv_14,[-15.   -12.04],carfront_2,[ -9.   -12.04],donut_17,[ -3.   -12.04],dog_11,[-9.   -1.72]
10467,Flashlight_1,[ 9.   -1.72],nongun,Flashlight or Gun,12.0,p,1066.0,True,BM-203,black,RaceB2,0.0,1.0,,,[3. 0.],[-3.  0.],[-8.  0.],[8. 0.],1066.0,1066.0,1066.0,0,0,0,0,tennisracquet_1,[21.   -1.72],keychain_11,[15.   -1.72],gift_10,[3.  8.6],exercise_equipment_14,[15.    5.16],spoon_10,[21.    1.72],trumpet_13,[-9.    5.16],fan_7,[-15.    12.04],motorcycle_8,[-15.     1.72],decorativescreen_4,[-9.  -8.6],lock_8,[-9.   -1.72],butterfly_11,[-9.   -5.16],button_9,[1000. 1000.],boot_1,[1000. 1000.],sippycup_13,[1000. 1000.],dresser_3,[1000. 1000.],bongo_12,[1000. 1000.],fish hook_3,[1000. 1000.],seashell_4,[1000. 1000.],hanger_13,[1000. 1000.]
10467,Sodacan_1,[-15.     5.16],nongun,Sodacan or Gun,12.0,p,3653.0,True,BM-011,black,RaceB2,0.0,1.0,,,[-8.  0.],[8. 0.],[-3.  0.],[3. 0.],3653.0,3653.0,3653.0,0,0,0,0,cheesegrater_11,[-15.     1.72],shoe_16,[-21.     5.16],tv_7,[21.    5.16],lock_14,[9.  8.6],cookpot_5,[15.    5.16],rock_4,[ 9.   -1.72],key_4,[15.   -1.72],armyguy_9,[  9.   -12.04],decorativescreen_11,[-15.    -1.72],trunk_15,[-21.   -8.6],telescope_15,[-9.  -8.6],toiletseat_11,[1000. 1000.],lawnmower_12,[1000. 1000.],domino_6,[1000. 1000.],stool_4,[1000. 1000.],cake_10,[1000. 1000.],necklace_15,[1000. 1000.],balloon_10,[1000. 1000.],dumbbell_2,[1000. 1000.]
10467,Hammer_2,[-15.   -8.6],nongun,Hammer or Gun,16.0,p,1116.0,True,BM-005,black,RaceB2,0.0,1.0,,,[3. 0.],[-3.  0.],[-8.  0.],[8. 0.],1116.0,1116.0,1116.0,0,0,0,0,lei_5,[-21.   -8.6],patioloungechair_10,[ -9.   -12.04],binoculars_7,[-21.    -1.72],jacket_5,[ 9.   12.04],headphone_10,[21.   8.6],shoe_2,[9.   5.16],exercise_equipment_8,[9.   1.72],lantern_1,[-21.    8.6],tape_5,[-21.     5.16],bottle_4,[-9.   8.6],cookie_10,[-21.     1.72],pizza_15,[21.  -8.6],hanger_1,[  9.   -12.04],motorcycle_6,[ 15.   -12.04],computer_key_2,[15.   -1.72],suitcase_12,[1000. 1000.],coffeemug_16,[1000. 1000.],barbiedoll_13,[1000. 1000.],wineglass_5,[1000. 1000.]
10467,handgun_6,[-15.    8.6],gun,Hairbrush or Gun,20.0,q,824.0,True,BM-002,black,RaceB2,0.0,1.0,,,[-8.  0.],[8. 0.],[3. 0.],[-3.  0.],824.0,824.0,824.0,0,0,0,0,rug_6,[-21.    12.04],microscope_12,[-3.   8.6],exercise_equipment_12,[-15.     1.72],saltpeppershake_3,[-3.   12.04],airplane_15,[ 9.   12.04],bill_7,[15.   8.6],razor_1,[21.    1.72],toiletseat_1,[9.   5.16],roadsign_8,[15.    1.72],necklace_5,[21.   -1.72],bench_14,[ 15.   -12.04],hat_11,[ 9.   -1.72],cookie_15,[21.   -5.16],broom_5,[21.  -8.6],scrunchie_1,[-9.   -1.72],cheese_8,[-15.    -5.16],mushroom_4,[-21.   -12.04],powerstrip_13,[-15.   -12.04],pants_4,[-9.  -8.6]
10467,Sodacan_2,[ -3.   -12.04],nongun,Gun or Sodacan,12.0,p,905.0,True,BM-246,black,RaceB2,0.0,1.0,,,[3. 0.],[-3.  0.],[-8.  0.],[8. 0.],905.0,905.0,905.0,0,0,0,0,toiletseat_4,[-9.   -5.16],babushkadolls_10,[-15.   -8.6],binoculars_9,[9.   1.72],exercise_equipment_17,[ 3.   12.04],sippycup_5,[15.   8.6],beermug_6,[-3.   12.04],tv_11,[-21.    8.6],lantern_3,[-21.     1.72],sofa_8,[15.   -5.16],boot_15,[21.  -8.6],watch_11,[ 9.   -1.72],cheesegrater_2,[1000. 1000.],bench_2,[1000. 1000.],dollhouse_8,[1000. 1000.],bottle_1,[1000. 1000.],motorcycle_15,[1000. 1000.],computer_key_10,[1000. 1000.],cake_11,[1000. 1000.],telescope_3,[1000. 1000.]
10467,Hairbrush_1,[15.   12.04],nongun,Gun or Hairbrush,16.0,p,832.0,True,WM-006,white,RaceB2,0.0,0.0,0.8000732180007617,True,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],832.0,832.0,832.0,0,0,0,0,barbiedoll_16,[21.   12.04],tape_16,[21.    5.16],nailpolish_13,[ 9.   12.04],decorativescreen_16,[-15.    12.04],pitcher_10,[-15.     1.72],tree_5,[-3.   8.6],telescope_16,[-9.   8.6],toothpaste_9,[ 9.   -1.72],licenseplate_10,[ 3.   -5.16],abacus_3,[  3.   -12.04],cheesegrater_1,[ 15.   -12.04],apple_3,[-15.    -1.72],vase_14,[ -9.   -12.04],recordplayer_17,[-9.   -5.16],rollerskates_8,[-21.   -12.04],ball_7,[1000. 1000.],orifan_7,[1000. 1000.],garbagetrash_14,[1000. 1000.],coatrack_9,[1000. 1000.]
10467,handgun_11,[ -3.   -12.04],gun,Gun or VideoGameController,12.0,q,725.0,True,BM-001,black,RaceB2,0.0,0.0,1.4051632449991305,True,[-8.  0.],[-3.  0.],[8. 0.],[3. 0.],725.0,725.0,725.0,0,0,0,0,headphone_6,[-15.    -1.72],trumpet_9,[-3.  -8.6],decorativescreen_2,[ 9.   12.04],muffins_8,[21.   12.04],babycarriage_7,[ 3.   12.04],scrunchie_12,[-15.     1.72],cookie_17,[-9.   12.04],fan_13,[-15.    12.04],socks_17,[15.   -1.72],bench_6,[ 21.   -12.04],dumbbell_4,[ 9.   -1.72],tennisracquet_13,[1000. 1000.],meat_5,[1000. 1000.],frisbee_15,[1000. 1000.],chair_11,[1000. 1000.],sandwich_17,[1000. 1000.],wineglass_17,[1000. 1000.],cake_9,[1000. 1000.],vase_2,[1000. 1000.]
10467,handgun_4,[9.   1.72],gun,Gun or Cellphone,20.0,q,620.0,True,WM-006,white,RaceB2,0.0,1.0,,,[-3.  0.],[8. 0.],[-8.  0.],[3. 0.],620.0,620.0,620.0,0,0,0,0,helmet_11,[ 9.   12.04],bowl_14,[15.    5.16],nailpolish_7,[9.  8.6],baseballcards_3,[15.    1.72],camcorder_13,[-21.    12.04],christmasstocking_9,[-9.    5.16],windchime_8,[-9.   8.6],sandwich_4,[-15.     1.72],saddle_9,[-3.   12.04],rosary_16,[21.   -1.72],bottle_7,[  9.   -12.04],coin_3,[ 9.   -1.72],pitcher_4,[21.   -5.16],dog_10,[15.  -8.6],collar_15,[-21.    -5.16],stamp_9,[-3.   -5.16],headphone_7,[-15.   -8.6],cupsaucer_7,[-9.   -1.72],tent_11,[-9.  -8.6]
10467,Hairbrush_2,[  9.   -12.04],nongun,Gun or Hairbrush,16.0,p,1834.0,True,WM-251,white,RaceB2,0.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],1834.0,1834.0,1834.0,0,0,0,0,tongs_8,[21.   -1.72],bucket_16,[15.   -1.72],broom_8,[ 21.   -12.04],earings_10,[3.  8.6],keychain_10,[9.   5.16],carfront_15,[ 9.   12.04],guitar_6,[9.  8.6],rosary_2,[-15.    12.04],bird_8,[-3.   8.6],clock_14,[-9.   12.04],mask_8,[-15.    8.6],lipstick_10,[-9.  -8.6],lantern_8,[-15.   -12.04],fan_4,[-21.   -8.6],cushion_14,[-9.   -5.16],tricycle_17,[1000. 1000.],stamp_13,[1000. 1000.],bike_8,[1000. 1000.],necktie_5,[1000. 1000.]
10467,Cellphone_2,[-9.   8.6],nongun,Cellphone or Gun,16.0,p,1781.0,True,WM-004,white,RaceB2,0.0,1.0,,,[-8.  0.],[3. 0.],[-3.  0.],[8. 0.],1781.0,1781.0,1781.0,0,0,0,0,pen_3,[-15.    8.6],bagel_9,[-21.    12.04],mushroom_12,[-15.     5.16],handbag_4,[15.   12.04],trunk_7,[ 9.   12.04],jack-o-lantern_1,[21.   8.6],pokercard_7,[3.   5.16],hanger_17,[ 3.  -8.6],chessboard_13,[ 15.   -12.04],train_3,[21.   -5.16],toiletseat_12,[15.  -8.6],desk_3,[-15.   -12.04],bottle_13,[-3.   -5.16],goggle_8,[-21.    -1.72],cake_2,[ -3.   -12.04],dresser_8,[1000. 1000.],collar_9,[1000. 1000.],necktie_2,[1000. 1000.],camera_12,[1000. 1000.]
10467,handgun_13,[-15.     1.72],gun,Gun or Stapler,20.0,q,1612.0,True,BM-005,black,RaceB2,0.0,1.0,,,[3. 0.],[8. 0.],[-8.  0.],[-3.  0.],1612.0,1612.0,1612.0,0,0,0,0,key_12,[-9.   8.6],lei_7,[-21.     1.72],dollhouse_10,[-9.   12.04],babushkadolls_13,[-3.   12.04],baseballcards_9,[21.    1.72],keychain_5,[9.  8.6],helmet_4,[21.    5.16],pitcher_6,[ 3.   12.04],scale_12,[ 9.   12.04],dresser_4,[ 21.   -12.04],babycarriage_14,[ 3.  -8.6],bench_11,[ 9.   -5.16],meat_8,[ 15.   -12.04],bottle_3,[  9.   -12.04],socks_6,[-9.   -1.72],dumbbell_1,[-21.    -1.72],bongo_7,[-15.    -1.72],christmastreeornamantball_4,[-15.    -5.16],beanbagchair_12,[-3.  -8.6]
10467,VideoGameController_2,[  3.   -12.04],nongun,VideoGameController or Gun,12.0,p,608.0,True,BM-202,black,RaceB2,0.0,1.0,,,[8. 0.],[-3.  0.],[3. 0.],[-8.  0.],608.0,608.0,608.0,0,0,0,0,shoe_13,[ 15.   -12.04],suitcase_10,[ 9.   -5.16],chessboard_5,[21.   12.04],armyguy_2,[21.    1.72],helmet_17,[15.   12.04],recordplayer_7,[-3.    5.16],gift_7,[-21.     5.16],baseballcards_5,[-15.    12.04],headphone_11,[ -3.   -12.04],roadsign_2,[-9.   -1.72],wig_15,[-21.    -1.72],kayak_6,[1000. 1000.],suit_10,[1000. 1000.],dollhouse_2,[1000. 1000.],trumpet_1,[1000. 1000.],pipe_16,[1000. 1000.],bucket_10,[1000. 1000.],coatrack_13,[1000. 1000.],goggle_14,[1000. 1000.]
10467,handgun_1,[21.   12.04],gun,Gun or Hammer,20.0,q,2051.0,True,WM-224,white,RaceB2,0.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],2051.0,2051.0,2051.0,0,0,0,0,camcorder_3,[15.   12.04],bell_5,[15.    1.72],pokercard_11,[15.   8.6],saltpeppershake_17,[ 9.   12.04],powerstrip_14,[-9.    1.72],roadsign_6,[-3.   8.6],suit_6,[-15.    8.6],baseballcards_14,[-15.    12.04],pizza_8,[-21.    8.6],keyboard_1,[ 3.   -5.16],tv_9,[ 21.   -12.04],pipe_17,[15.  -8.6],bird_15,[15.   -1.72],leaves_5,[ 9.  -8.6],ceilingfan_8,[-3.  -8.6],patioloungechair_8,[-15.    -5.16],rug_16,[-21.   -8.6],bed_7,[-21.    -1.72],train_6,[-9.  -8.6]
10467,handgun_12,[-3.    5.16],gun,Gun or Sodacan,12.0,q,937.0,True,WM-214,white,RaceB2,0.0,1.0,,,[8. 0.],[3. 0.],[-8.  0.],[-3.  0.],937.0,937.0,937.0,0,0,0,0,rock_17,[-15.     5.16],jacket_2,[-3.   12.04],watch_2,[15.    1.72],scrunchie_7,[9.   1.72],button_8,[ 3.   12.04],helmet_10,[ 3.  -8.6],socks_7,[21.  -8.6],telescope_8,[15.   -5.16],toyhorse_6,[-21.   -12.04],cherubstatue_9,[ -3.   -12.04],spoon_16,[-15.   -12.04],stool_8,[1000. 1000.],bench_13,[1000. 1000.],muffins_12,[1000. 1000.],frame_16,[1000. 1000.],bottle_10,[1000. 1000.],desk_2,[1000. 1000.],ball_12,[1000. 1000.],pen_10,[1000. 1000.]
10467,Hammer_1,[ -9.   -12.04],nongun,Hammer or Gun,20.0,p,885.0,True,WM-237,white,RaceB2,0.0,1.0,,,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],885.0,885.0,885.0,0,0,0,0,muffins_3,[-9.   -1.72],cookingpan_12,[-15.    -5.16],headband_6,[-3.  -8.6],motorcycle_3,[-9.  -8.6],sippycup_11,[21.    5.16],magazinecovers_1,[9.   1.72],donut_14,[15.   12.04],lei_11,[15.   8.6],tv_10,[9.   5.16],binoculars_17,[-9.    1.72],garbagetrash_3,[-21.     1.72],hanger_5,[-3.    5.16],frame_8,[-15.     5.16],cookie_6,[-15.    8.6],patioloungechair_5,[21.   -1.72],beermug_8,[ 9.   -1.72],dollhouse_3,[21.  -8.6],bucket_1,[ 3.   -5.16],scrunchie_8,[ 21.   -12.04]
10467,handgun_8,[ 3.   12.04],gun,Gun or Stapler,12.0,q,800.0,True,BM-002,black,RaceB2,0.0,1.0,,,[8. 0.],[3. 0.],[-8.  0.],[-3.  0.],800.0,800.0,800.0,0,0,0,0,wineglass_9,[ 9.   12.04],exercise_equipment_1,[21.   12.04],donut_9,[-15.    8.6],mp3player_12,[-9.    1.72],babushkadolls_7,[-21.    8.6],spoon_13,[  3.   -12.04],powerstrip_8,[ 3.  -8.6],frame_5,[21.  -8.6],necklace_10,[-21.   -8.6],mask_2,[-9.   -5.16],tennisracquet_2,[-9.   -1.72],hourglass_10,[1000. 1000.],boot_11,[1000. 1000.],toyhorse_14,[1000. 1000.],bird_5,[1000. 1000.],ringbinder_7,[1000. 1000.],magazinecovers_6,[1000. 1000.],tv_17,[1000. 1000.],jacket_15,[1000. 1000.]
10467,Flashlight_2,[-15.    8.6],nongun,Flashlight or Gun,12.0,p,1094.0,True,WM-004,white,RaceB2,0.0,0.0,0.8449239569963538,True,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],1094.0,1094.0,1094.0,0,0,0,0,stool_14,[-15.    12.04],leaves_7,[-3.   12.04],cat_7,[15.    5.16],bagel_2,[15.   12.04],windchime_7,[3.   5.16],orifan_1,[15.   -5.16],lawnmower_16,[  9.   -12.04],exercise_equipment_2,[  3.   -12.04],trumpet_5,[ -9.   -12.04],makeupcompact_6,[-9.  -8.6],tape_11,[-15.    -5.16],cookpot_14,[1000. 1000.],cigarette_14,[1000. 1000.],donut_7,[1000. 1000.],bongo_15,[1000. 1000.],dumbbell_9,[1000. 1000.],pants_11,[1000. 1000.],trunk_16,[1000. 1000.],toothpaste_7,[1000. 1000.]
10467,Hairbrush_1,[15.    5.16],nongun,Gun or Hairbrush,20.0,p,1517.0,True,BM-015,black,RaceB2,0.0,1.0,,,[8. 0.],[-8.  0.],[3. 0.],[-3.  0.],1517.0,1517.0,1517.0,0,0,0,0,microscope_14,[15.    1.72],tablesmall_9,[9.  8.6],desk_17,[21.   8.6],ball_16,[21.   12.04],seashell_1,[-21.    12.04],barbiedoll_15,[-15.    12.04],camera_1,[-15.     1.72],snowglobe_15,[-9.    5.16],earings_1,[-9.   12.04],pants_7,[ 3.   -5.16],cookingpan_10,[21.  -8.6],telescope_1,[ 3.  -8.6],bagel_15,[15.   -1.72],ceilingfan_6,[ 9.   -5.16],dumbbell_15,[-9.  -8.6],cake_12,[-9.   -1.72],compass_16,[-21.   -12.04],christmasstocking_2,[-3.  -8.6],radio_17,[ -3.   -12.04]
10467,Cellphone_1,[-9.   12.04],nongun,Cellphone or Gun,20.0,p,969.0,True,BM-039,black,RaceB2,0.0,1.0,,,[-8.  0.],[3. 0.],[8. 0.],[-3.  0.],969.0,969.0,969.0,0,0,0,0,babushkadolls_4,[-9.    5.16],collar_4,[-15.     1.72],golfball_4,[-21.     5.16],fish hook_8,[-21.    12.04],breadloaf_1,[15.    5.16],barbiedoll_10,[15.   8.6],hourglass_11,[15.    1.72],lawnmower_14,[ 3.   12.04],mp3player_4,[ 9.   12.04],desk_10,[21.   -5.16],christmastreeornamantball_17,[  9.   -12.04],broom_1,[ 3.   -5.16],speakers_1,[ 21.   -12.04],lei_1,[ 3.  -8.6],binoculars_16,[ -3.   -12.04],button_10,[-21.    -1.72],pitcher_3,[-15.    -5.16],dollhouse_5,[-3.  -8.6],saltpeppershake_16,[ -9.   -12.04]
10467,Cellphone_2,[3.  8.6],nongun,Gun or Cellphone,12.0,p,666.0,True,BM-005,black,RaceB2,0.0,0.0,1.5143156929989343,True,[-3.  0.],[-8.  0.],[8. 0.],[3. 0.],666.0,666.0,666.0,0,0,0,0,stool_16,[15.   8.6],toiletseat_17,[ 3.   12.04],magazinecovers_3,[-21.    12.04],bucket_8,[-9.   8.6],bell_10,[-15.    8.6],headband_2,[15.   -5.16],boot_4,[  9.   -12.04],makeupcompact_1,[15.  -8.6],vase_1,[-3.  -8.6],microscope_3,[ -9.   -12.04],goggle_9,[-15.    -1.72],socks_4,[1000. 1000.],roadsign_14,[1000. 1000.],basket_1,[1000. 1000.],babushkadolls_12,[1000. 1000.],keyboard_10,[1000. 1000.],handbag_16,[1000. 1000.],pen_16,[1000. 1000.],lawnmower_5,[1000. 1000.]
10467,handgun_15,[ 15.   -12.04],gun,VideoGameController or Gun,16.0,q,1150.0,True,WM-017,white,RaceB2,0.0,1.0,,,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],1150.0,1150.0,1150.0,0,0,0,0,earings_9,[  3.   -12.04],ringbinder_11,[ 9.  -8.6],seashell_16,[21.  -8.6],helmet_13,[15.    5.16],keychain_14,[ 9.   12.04],toiletseat_10,[15.   8.6],bird_11,[9.  8.6],cupsaucer_2,[-9.    5.16],mushroom_6,[-15.     1.72],ring_8,[-3.   8.6],button_12,[-3.    5.16],wig_3,[-9.  -8.6],grill_14,[-21.   -12.04],scale_10,[-15.    -1.72],lawnmower_1,[-15.   -8.6],nailpolish_16,[1000. 1000.],licenseplate_16,[1000. 1000.],tablesmall_2,[1000. 1000.],doll_6,[1000. 1000.]
10467,handgun_17,[9.   1.72],gun,Wallet or Gun,20.0,q,813.0,True,WM-017,white,RaceB2,0.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],813.0,813.0,813.0,0,0,0,0,pipe_15,[3.  8.6],barbiedoll_17,[15.    5.16],bathsuit_9,[ 9.   12.04],cookie_8,[15.   8.6],bagel_4,[-15.     1.72],magazinecovers_4,[-15.     5.16],cat_9,[-9.   8.6],binoculars_6,[-3.   8.6],handbag_5,[-21.     1.72],razor_6,[ 21.   -12.04],leaves_10,[21.  -8.6],bench_4,[ 3.   -5.16],sippycup_2,[21.   -1.72],patioloungechair_15,[  3.   -12.04],tablesmall_3,[-9.   -5.16],keyboard_2,[-21.    -5.16],tent_16,[-15.   -8.6],button_16,[ -9.   -12.04],rollerskates_12,[-9.  -8.6]
10467,Hairbrush_2,[-3.   8.6],nongun,Hairbrush or Gun,12.0,p,910.0,True,WM-224,white,RaceB2,0.0,1.0,,,[-8.  0.],[8. 0.],[-3.  0.],[3. 0.],910.0,910.0,910.0,0,0,0,0,button_2,[-21.    8.6],flag_1,[-15.    12.04],cheesegrater_10,[9.   5.16],mushroom_8,[21.    1.72],dresser_5,[21.    5.16],frisbee_8,[ 9.   -1.72],broom_4,[ 21.   -12.04],powerstrip_6,[15.   -5.16],cookingpan_2,[-21.    -1.72],muffins_1,[-9.   -1.72],bearteddy_14,[-21.    -5.16],stamp_4,[1000. 1000.],hanger_9,[1000. 1000.],glove_13,[1000. 1000.],microscope_11,[1000. 1000.],chair_13,[1000. 1000.],rug_14,[1000. 1000.],headphone_13,[1000. 1000.],frame_2,[1000. 1000.]
10467,handgun_2,[-15.     5.16],gun,Sodacan or Gun,12.0,q,1321.0,True,BM-040,black,RaceB2,0.0,1.0,,,[3. 0.],[-3.  0.],[-8.  0.],[8. 0.],1321.0,1321.0,1321.0,0,0,0,0,beermug_10,[-9.   8.6],babycarriage_1,[-15.    8.6],carfront_9,[9.   5.16],bell_1,[ 3.   12.04],camcorder_4,[15.   8.6],socks_16,[15.  -8.6],rug_1,[ 9.   -1.72],golfball_1,[ 15.   -12.04],frame_12,[ -3.   -12.04],cushion_9,[-9.   -5.16],donut_16,[-9.  -8.6],watch_5,[1000. 1000.],turtle_1,[1000. 1000.],christmastreeornamantball_7,[1000. 1000.],jacket_8,[1000. 1000.],dog_9,[1000. 1000.],dresser_9,[1000. 1000.],bearteddy_2,[1000. 1000.],pizza_12,[1000. 1000.]
10467,Wallet_1,[21.   -1.72],nongun,Wallet or Gun,16.0,p,2342.0,True,BM-011,black,RaceB2,0.0,1.0,,,[-8.  0.],[8. 0.],[3. 0.],[-3.  0.],2342.0,2342.0,2342.0,0,0,0,0,cupsaucer_6,[15.  -8.6],trophy_3,[ 3.  -8.6],stamp_1,[  3.   -12.04],makeupcompact_5,[15.   12.04],breadloaf_6,[3.   5.16],frisbee_7,[21.    5.16],cake_17,[ 9.   12.04],lamp_10,[-15.    8.6],sippycup_4,[-9.    1.72],scrunchie_16,[-21.     5.16],cushion_3,[-21.    12.04],apple_16,[-21.   -8.6],tricycle_11,[-15.   -12.04],keychain_1,[-21.    -5.16],seashell_17,[-15.    -5.16],easteregg_redo_4,[1000. 1000.],fish hook_11,[1000. 1000.],microwave_8,[1000. 1000.],saltpeppershake_13,[1000. 1000.]
10467,handgun_14,[ 15.   -12.04],gun,Gun or Stapler,20.0,q,1456.0,True,WM-033,white,RaceB2,0.0,1.0,,,[3. 0.],[-8.  0.],[-3.  0.],[8. 0.],1456.0,1456.0,1456.0,0,0,0,0,earings_11,[21.   -5.16],handbag_2,[15.  -8.6],magazinecovers_12,[21.   -1.72],kayak_2,[ 21.   -12.04],windchime_4,[21.   8.6],baseballcards_13,[15.   12.04],muffins_5,[9.  8.6],lipstick_5,[21.    1.72],glove_16,[3.   5.16],razor_12,[-15.    12.04],cake_13,[-9.    5.16],bell_13,[-21.     1.72],bike_2,[-15.     5.16],butterfly_6,[-9.    1.72],socks_13,[-9.  -8.6],cookingpan_9,[-15.    -5.16],speakers_7,[-21.    -1.72],computer_key_5,[ -3.   -12.04],bench_10,[-21.   -12.04]
10467,Wallet_2,[-3.   12.04],nongun,Gun or Wallet,16.0,p,831.0,True,WM-211,white,RaceB2,0.0,1.0,,,[-3.  0.],[8. 0.],[-8.  0.],[3. 0.],831.0,831.0,831.0,0,0,0,0,tablesmall_7,[-9.    5.16],clock_15,[-21.     5.16],mushroom_11,[-21.    8.6],collar_5,[15.   8.6],trumpet_8,[21.   12.04],wig_14,[3.  8.6],dumbbell_10,[3.   5.16],licenseplate_13,[15.  -8.6],lei_12,[ 15.   -12.04],button_4,[21.   -1.72],cat_4,[  3.   -12.04],makeupcompact_12,[ -9.   -12.04],bird_12,[-21.    -1.72],sandwich_1,[-21.   -8.6],ring_10,[-15.   -8.6],garbagetrash_10,[1000. 1000.],wineglass_2,[1000. 1000.],guitar_13,[1000. 1000.],snowglobe_3,[1000. 1000.]
10467,handgun_15,[ 3.  -8.6],gun,Gun or VideoGameController,12.0,q,689.0,True,WM-211,white,RaceB2,0.0,0.0,1.0021657280012732,True,[3. 0.],[8. 0.],[-8.  0.],[-3.  0.],689.0,689.0,689.0,0,0,0,0,recordplayer_1,[ 15.   -12.04],tongs_3,[21.   -1.72],kayak_17,[21.   12.04],bed_1,[9.   5.16],powerstrip_4,[9.   1.72],airplane_7,[-15.     5.16],tree_14,[-3.    5.16],chair_9,[-21.     5.16],dog_1,[-15.   -12.04],orifan_8,[-3.  -8.6],radio_9,[-3.   -5.16],binoculars_4,[1000. 1000.],camera_6,[1000. 1000.],tent_10,[1000. 1000.],bird_4,[1000. 1000.],babycarriage_16,[1000. 1000.],ball_5,[1000. 1000.],bowl_4,[1000. 1000.],saddle_11,[1000. 1000.]
10467,handgun_12,[-9.   -5.16],gun,Gun or Flashlight,20.0,q,1013.0,True,BM-026,black,RaceB2,0.0,1.0,,,[-8.  0.],[3. 0.],[8. 0.],[-3.  0.],1013.0,1013.0,1013.0,0,0,0,0,radio_3,[-3.   -5.16],baseballcards_15,[-9.   -1.72],rock_2,[-15.   -8.6],compass_2,[-9.  -8.6],turtle_12,[ 3.   12.04],sandwich_14,[3.   5.16],cake_8,[ 9.   12.04],earings_8,[21.    5.16],desk_1,[3.  8.6],dumbbell_11,[-3.    5.16],ball_15,[-3.   12.04],stamp_14,[-21.     1.72],hourglass_16,[-9.    1.72],tennisracquet_9,[-15.     5.16],computer_key_12,[ 3.  -8.6],pizza_4,[15.   -5.16],garbagetrash_15,[ 15.   -12.04],rosary_11,[ 3.   -5.16],binoculars_13,[15.  -8.6]
10467,handgun_3,[  3.   -12.04],gun,Hammer or Gun,20.0,q,1205.0,True,BM-210,black,RaceB2,0.0,1.0,,,[3. 0.],[-3.  0.],[-8.  0.],[8. 0.],1205.0,1205.0,1205.0,0,0,0,0,tape_17,[ 9.   -1.72],cake_4,[ 3.  -8.6],sandwich_9,[15.  -8.6],binoculars_10,[ 3.   -5.16],bucket_15,[9.  8.6],coatrack_17,[3.   5.16],tricycle_9,[ 3.   12.04],cookingpan_3,[9.   5.16],bonzai_7,[21.   8.6],patioloungechair_2,[-9.    1.72],collar_1,[-21.    8.6],stool_15,[-3.   8.6],decorativescreen_5,[-9.    5.16],nailpolish_9,[-21.     5.16],toyhorse_8,[-15.    -1.72],microwave_2,[-21.   -12.04],beanbagchair_11,[-15.   -12.04],scrunchie_4,[-21.   -8.6],socks_11,[ -3.   -12.04]
